<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,~~~<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>~~~,,~~~<a id=14 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>~~~,,<a id=16 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=17 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=18 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=20 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,,,
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,-,?,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,30.05 ± 0.14 / 32.94 ± 0.16,22.40 ± 1.03 / 40.69 ± 0.77,-0.77 ± 0.86 / 24.63 ± 0.42,43.25 ± 0.92 / 54.20 ± 0.67,-,-,-,-,-,-,16.15.0.dev0,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,-,N/A,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,17.18 ± 0.67 / 36.40 ± 0.52,1.28 ± 1.13 / 26.21 ± 0.80,20.00 ± 0.97 / 34.68 ± 1.16,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-,2.44,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,32.63 ± 0.13 / 34.78 ± 0.22,56.95 ± 0.98 / 68.17 ± 0.70,30.14 ± 0.78 / 47.53 ± 0.62,73.98 ± 2.03 / 78.68 ± 1.83,-,-,-,-,-,-,16.17.0.dev0,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,63.43 ± 0.71 / 75.45 ± 0.46,69.65 ± 1.65 / 60.33 ± 3.25,71.44 ± 1.18 / 62.59 ± 1.41,58.38 ± 1.00 / 78.48 ± 0.48,44.71 ± 2.20 / 70.31 ± 1.97,68.52 ± 1.48 / 38.36 ± 2.07,-,50.63 ± 1.15 / 63.56 ± 0.82,33.38 ± 1.26 / 49.99 ± 0.93,81.43 ± 0.50 / 85.12 ± 0.40,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0,15.13.0,-,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,56.55 ± 1.41 / 71.11 ± 0.84,73.19 ± 0.98 / 68.62 ± 1.73,72.97 ± 1.66 / 68.74 ± 1.96,34.67 ± 8.08 / 61.71 ± 8.07,19.77 ± 5.06 / 49.00 ± 6.86,27.49 ± 2.25 / 0.27 ± 0.25,-,51.29 ± 1.03 / 63.86 ± 0.85,-,75.79 ± 2.07 / 80.51 ± 1.76,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,15.9.2,-,15.9.2
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,-,N/A,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,55.02 ± 1.78 / 69.87 ± 1.38,-,-,30.71 ± 2.35 / 61.91 ± 2.38,20.90 ± 3.26 / 52.25 ± 3.83,-,26.31 ± 1.21 / 27.70 ± 1.29,32.41 ± 1.09 / 49.11 ± 0.89,6.28 ± 0.62 / 29.60 ± 0.34,56.01 ± 1.04 / 64.34 ± 0.92,16.5.0.dev0,-,-,16.5.0.dev0,16.5.0.dev0,-,16.15.0.dev0,16.5.0.dev0,16.5.0.dev0,16.5.0.dev0
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,-,N/A,7241732096.0,32000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,24.09 ± 1.60 / 43.35 ± 0.99,-1.09 ± 0.93 / 24.65 ± 0.68,28.03 ± 2.82 / 41.39 ± 2.38,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,-,N/A,7248023552.0,32768.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,22.64 ± 1.30 / 41.86 ± 1.06,0.35 ± 1.28 / 25.57 ± 0.82,28.22 ± 3.09 / 40.98 ± 2.55,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,-,?,12247782400.0,131072.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,36.89 ± 1.24 / 53.40 ± 0.86,8.34 ± 1.09 / 31.35 ± 0.76,62.87 ± 1.21 / 70.14 ± 0.95,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,-,N/A,7241732096.0,32000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,21.45 ± 0.92 / 21.69 ± 0.94,16.51 ± 1.10 / 34.41 ± 1.14,-0.87 ± 1.25 / 25.14 ± 0.85,12.60 ± 1.40 / 29.04 ± 0.87,-,-,-,-,-,-,16.15.0.dev0,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://ollama.com/library/gemma3:12b-it-fp16'>ollama_chat/gemma3:12b-it-fp16 (val)</a>,📝,-,?,12187325040.0,262144.0,128000.0,✓,✗,✗,✓,62.27 ± 3.07 / 73.33 ± 2.18,71.53 ± 2.32 / 51.19 ± 4.03,73.99 ± 2.80 / 55.09 ± 3.76,51.76 ± 2.96 / 74.69 ± 1.43,46.80 ± 3.79 / 71.92 ± 2.13,65.66 ± 1.70 / 35.40 ± 2.01,-,43.85 ± 2.41 / 57.93 ± 1.84,-,74.89 ± 3.39 / 79.84 ± 2.79,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,-,15.3.1
<a href='https://ollama.com/library/gemma3:12b-it-q4_K_M'>ollama_chat/gemma3:12b-it-q4_K_M (val)</a>,📝,-,?,12200000000.0,262144.0,128000.0,✓,✗,✗,✓,61.91 ± 2.66 / 73.20 ± 1.89,71.86 ± 2.74 / 53.61 ± 3.37,73.07 ± 2.91 / 56.19 ± 3.82,51.76 ± 2.83 / 74.43 ± 1.26,40.44 ± 3.93 / 68.04 ± 2.46,64.69 ± 1.63 / 34.73 ± 2.13,-,41.71 ± 2.24 / 56.02 ± 1.76,-,73.25 ± 4.06 / 78.44 ± 3.32,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.3.0.dev0,-,15.3.0.dev0,-,15.3.0.dev0
<a href='https://ollama.com/library/gemma3:1b'>ollama_chat/gemma3:1b</a>,📝,-,?,1000000000.0,262144.0,32768.0,✓,✗,✗,✓,33.32 ± 1.63 / 54.27 ± 1.23,43.30 ± 2.44 / 36.52 ± 3.33,41.84 ± 2.01 / 37.06 ± 2.60,8.53 ± 0.82 / 51.33 ± 1.61,7.14 ± 1.29 / 50.93 ± 1.90,35.21 ± 1.16 / 15.60 ± 0.73,-,2.93 ± 1.07 / 25.21 ± 1.01,0.34 ± 0.85 / 25.57 ± 0.62,9.49 ± 1.54 / 26.84 ± 0.81,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,-,15.3.1,15.10.1.dev0,15.3.1
<a href='https://ollama.com/library/gemma3:27b-it-fp16'>ollama_chat/gemma3:27b-it-fp16</a>,📝,-,?,?,?,?,✓,✗,✗,✓,64.30 ± 0.89 / 76.10 ± 0.63,74.40 ± 1.43 / 66.94 ± 2.52,72.04 ± 1.42 / 65.71 ± 2.38,61.11 ± 0.73 / 80.31 ± 0.39,54.28 ± 2.06 / 76.86 ± 1.07,66.82 ± 1.22 / 37.18 ± 1.19,-,51.64 ± 0.55 / 63.94 ± 0.42,39.85 ± 0.89 / 54.07 ± 0.80,-,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1,15.10.1.dev0,-
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,-,14.14,7241748480.0,32002.0,32768.0,✗,✗,(✓),✗,-,-,-,-,-,-,28.73 ± 0.47 / 31.11 ± 0.54,16.99 ± 1.35 / 37.93 ± 0.82,0.35 ± 1.07 / 25.58 ± 0.78,17.04 ± 1.09 / 32.67 ± 0.93,-,-,-,-,-,-,16.15.0.dev0,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://ollama.com/library/gemma3:27b-it-q4_K_M'>ollama_chat/gemma3:27b-it-q4_K_M (val)</a>,📝,-,?,27400000000.0,262144.0,128000.0,✓,✗,✗,✓,64.84 ± 2.33 / 75.55 ± 1.61,71.74 ± 1.20 / 68.48 ± 2.54,67.96 ± 3.08 / 61.58 ± 3.08,59.26 ± 1.76 / 78.87 ± 1.18,51.70 ± 3.57 / 74.95 ± 1.83,64.09 ± 1.51 / 33.06 ± 1.97,-,53.80 ± 2.96 / 65.12 ± 2.24,-,84.12 ± 2.49 / 87.03 ± 2.14,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,-,15.3.0.dev0,-,15.3.0.dev0
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,-,?,3880099328.0,?,131072.0,✓,✗,✗,✓,50.45 ± 1.36 / 65.99 ± 0.97,64.04 ± 1.91 / 52.92 ± 3.77,64.07 ± 1.49 / 51.19 ± 2.62,30.87 ± 2.51 / 58.65 ± 2.41,24.92 ± 2.53 / 56.86 ± 2.61,60.77 ± 1.61 / 28.84 ± 2.34,-,23.95 ± 0.96 / 41.65 ± 0.70,-,59.32 ± 1.06 / 67.22 ± 0.85,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,15.6.1,-,15.6.1,-,15.6.1
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,-,?,14700000000.0,100352.0,16384.0,✓,✗,✗,✓,64.05 ± 3.66 / 73.49 ± 2.73,65.87 ± 3.00 / 61.98 ± 3.03,59.65 ± 2.37 / 55.74 ± 1.59,54.04 ± 4.14 / 76.50 ± 2.16,38.34 ± 4.76 / 68.76 ± 2.41,69.26 ± 2.19 / 38.83 ± 2.30,-,40.94 ± 2.62 / 56.84 ± 1.88,-,61.72 ± 4.58 / 68.44 ± 3.73,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,15.3.0.dev0,-,15.3.0.dev0,-,15.3.0.dev0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,-,?,7452725248.0,250680.0,4096.0,✓,✗,(✓),✗,11.44 ± 6.41 / 28.94 ± 3.94,38.88 ± 1.25 / 28.97 ± 1.64,41.84 ± 1.56 / 31.87 ± 2.29,6.46 ± 1.76 / 50.59 ± 1.97,3.82 ± 1.61 / 48.38 ± 2.74,55.25 ± 2.25 / 31.29 ± 1.98,-,8.86 ± 0.89 / 29.95 ± 0.72,0.24 ± 0.98 / 25.18 ± 0.72,15.59 ± 1.35 / 29.85 ± 1.11,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,15.2.0.dev0,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,-,?,7452725248.0,250680.0,4096.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,9.93 ± 1.13 / 28.90 ± 0.94,-0.60 ± 1.29 / 23.98 ± 0.80,14.42 ± 1.19 / 28.73 ± 1.11,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,-,N/A,811778816.0,50257.0,1024.0,✓,✗,(✓),✗,2.65 ± 2.94 / 16.49 ± 3.95,13.20 ± 1.42 / 21.47 ± 2.67,16.46 ± 1.30 / 25.03 ± 1.96,-0.09 ± 0.66 / 38.37 ± 4.10,-0.23 ± 1.14 / 33.79 ± 1.15,0.00 ± 0.00 / 0.00 ± 0.00,-,-0.48 ± 1.38 / 24.36 ± 1.94,-0.71 ± 1.02 / 24.52 ± 0.51,-1.59 ± 1.75 / 19.24 ± 1.21,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.10.1.dev0,15.4.1
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,-,N/A,379988992.0,50257.0,1024.0,✓,✗,(✓),✗,0.00 ± 0.00 / 21.82 ± 0.15,19.89 ± 5.00 / 23.72 ± 3.76,18.50 ± 3.24 / 21.29 ± 2.72,-0.78 ± 1.35 / 36.13 ± 2.83,1.06 ± 1.50 / 38.30 ± 4.43,0.00 ± 0.00 / 0.00 ± 0.00,-,0.36 ± 1.62 / 21.84 ± 1.95,0.39 ± 1.09 / 25.86 ± 0.80,-0.10 ± 0.45 / 19.48 ± 0.73,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.10.1.dev0,15.4.1
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,-,N/A,137022720.0,50257.0,1024.0,✓,✗,(✓),✗,0.90 ± 0.97 / 10.91 ± 2.71,12.68 ± 3.35 / 17.64 ± 1.90,14.43 ± 2.96 / 17.46 ± 1.82,-0.94 ± 1.29 / 40.29 ± 4.74,0.84 ± 0.92 / 36.40 ± 4.17,0.00 ± 0.00 / 0.00 ± 0.00,-,0.17 ± 1.37 / 20.00 ± 1.67,-0.87 ± 1.11 / 23.83 ± 0.59,0.07 ± 0.59 / 20.08 ± 0.69,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,15.4.1,-,15.4.1,15.10.1.dev0,15.4.1
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,-,?,?,?,?,✓,✗,✗,✓,52.92 ± 1.19 / 67.63 ± 0.84,63.83 ± 1.40 / 52.91 ± 3.22,62.08 ± 1.37 / 48.56 ± 3.19,28.77 ± 2.32 / 63.40 ± 1.76,23.06 ± 1.20 / 60.80 ± 0.87,60.09 ± 1.40 / 26.40 ± 1.97,-,23.56 ± 0.75 / 43.32 ± 0.66,6.52 ± 0.84 / 29.66 ± 0.71,53.33 ± 1.33 / 62.04 ± 1.03,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,15.3.1,-,15.3.1.dev0,15.10.1.dev0,15.3.1.dev0
"<a href='https://platform.openai.com/docs/models/o4-mini'>o4-mini-2025-04-16 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,58.77 ± 2.49 / 70.31 ± 1.94,59.10 ± 2.04 / 45.00 ± 2.49,58.18 ± 1.80 / 46.39 ± 1.69,66.75 ± 1.72 / 81.70 ± 1.11,54.80 ± 2.93 / 73.03 ± 1.93,69.62 ± 0.50 / 42.42 ± 1.26,-,70.01 ± 1.88 / 77.70 ± 1.40,66.12 ± 3.31 / 74.45 ± 2.50,88.09 ± 2.23 / 90.47 ± 1.85,15.6.1.dev0,15.7.2.dev0,15.7.2.dev0,15.6.1.dev0,15.7.1.dev0,15.7.2.dev0,-,15.7.2.dev0,15.10.1.dev0,15.7.2.dev0
"<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,55.52 ± 2.88 / 68.86 ± 2.26,42.67 ± 2.38 / 38.28 ± 1.69,53.45 ± 2.63 / 49.01 ± 2.55,65.30 ± 2.35 / 82.39 ± 1.24,42.63 ± 2.42 / 70.81 ± 1.32,66.13 ± 0.87 / 36.04 ± 1.34,-,60.49 ± 2.57 / 70.86 ± 1.87,43.90 ± 3.67 / 57.73 ± 2.88,81.23 ± 3.30 / 84.84 ± 2.70,15.7.2.dev0,15.7.2.dev0,15.7.2.dev0,15.7.2.dev0,15.7.2.dev0,15.7.2.dev0,-,15.7.2.dev0,15.10.1.dev0,15.7.2.dev0
"<a href='https://platform.openai.com/docs/models/o3'>o3-2025-04-16 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,57.36 ± 2.89 / 70.01 ± 2.16,71.17 ± 2.20 / 57.87 ± 2.55,73.62 ± 3.26 / 61.36 ± 3.36,77.07 ± 2.41 / 88.15 ± 1.25,67.42 ± 3.18 / 83.35 ± 1.66,72.23 ± 0.64 / 47.03 ± 1.11,-,83.33 ± 1.76 / 87.77 ± 1.30,84.93 ± 1.89 / 88.67 ± 1.43,90.51 ± 1.99 / 92.34 ± 1.61,15.8.0,15.8.0,15.8.0,15.8.0,15.8.0,15.8.0,-,15.8.0,15.10.1.dev0,15.8.0
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,-,?,23572403200.0,131072.0,32768.0,✓,✗,(✓),✓,37.19 ± 0.89 / 37.45 ± 0.80,69.51 ± 1.70 / 50.59 ± 2.26,71.76 ± 1.31 / 54.47 ± 2.87,48.12 ± 1.81 / 71.25 ± 1.81,31.37 ± 1.97 / 57.85 ± 2.59,70.87 ± 2.60 / 41.95 ± 3.06,-,48.67 ± 1.49 / 61.94 ± 1.16,22.31 ± 1.25 / 41.44 ± 0.93,76.61 ± 0.95 / 81.26 ± 0.77,15.0.0,15.0.0,15.0.0,15.0.0,15.0.0,15.0.0,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,-,?,46702792704.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,38.42 ± 1.43 / 54.23 ± 0.95,8.13 ± 1.06 / 31.22 ± 0.78,59.52 ± 1.41 / 67.54 ± 1.14,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,-,N/A,46702792704.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,42.00 ± 0.89 / 56.96 ± 0.65,8.72 ± 1.06 / 31.42 ± 0.74,57.92 ± 2.15 / 66.17 ± 1.73,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,-,?,4676271104.0,131072.0,?,✓,✗,(✓),✓,46.42 ± 1.38 / 63.13 ± 1.33,62.39 ± 2.22 / 47.91 ± 3.63,59.27 ± 2.52 / 45.72 ± 2.55,13.33 ± 2.60 / 39.71 ± 2.04,7.31 ± 2.45 / 39.91 ± 3.29,69.94 ± 3.56 / 45.26 ± 4.56,-,24.66 ± 1.25 / 44.64 ± 0.76,0.41 ± 0.82 / 25.26 ± 0.62,49.11 ± 1.28 / 58.88 ± 1.08,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/neph1/bellman-7b-mistral-instruct-v0.2'>neph1/bellman-7b-mistral-instruct-v0.2</a>,📝,-,?,7241732096.0,32000.0,32768.0,✗,✗,(✓),✗,38.81 ± 2.67 / 56.39 ± 3.13,57.01 ± 1.93 / 44.65 ± 2.87,56.77 ± 0.98 / 41.67 ± 3.53,14.16 ± 2.24 / 54.43 ± 2.61,9.29 ± 2.65 / 50.59 ± 3.99,-,-,18.42 ± 1.31 / 38.21 ± 0.89,0.19 ± 1.08 / 25.72 ± 0.64,21.25 ± 1.26 / 34.52 ± 1.37,9.2.0,9.2.0,9.2.0,9.2.0,9.2.0,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,-,N/A,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,20.23 ± 0.99 / 39.10 ± 0.87,0.79 ± 0.96 / 26.13 ± 0.71,37.10 ± 1.81 / 48.24 ± 1.57,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/neurocode/IsRoBERTa'>neurocode/IsRoBERTa</a>,🔍,-,N/A,83452418.0,52000.0,514.0,✓,✗,(✓),✗,15.82 ± 2.40 / 36.31 ± 2.31,59.28 ± 1.07 / 61.47 ± 0.79,58.38 ± 0.78 / 60.59 ± 0.99,1.08 ± 1.45 / 46.71 ± 3.91,0.48 ± 1.58 / 46.49 ± 1.90,0.00 ± 0.00 / 0.00 ± 0.00,-,-,-,-,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,15.9.2,-,-,-,-
<a href='https://hf.co/norallm/normistral-11b-long'>norallm/normistral-11b-long</a>,🧠,-,N/A,11429893120.0,51200.0,32768.0,✓,✗,(✓),✗,43.25 ± 2.40 / 53.77 ± 3.47,57.53 ± 1.18 / 50.28 ± 3.51,58.03 ± 1.96 / 51.44 ± 3.16,26.26 ± 1.99 / 60.76 ± 1.91,21.82 ± 2.96 / 58.95 ± 2.13,72.16 ± 4.41 / 50.21 ± 5.98,-,36.04 ± 0.81 / 50.50 ± 0.87,7.17 ± 0.78 / 29.80 ± 0.54,39.00 ± 1.87 / 49.35 ± 1.88,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,-,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/norallm/normistral-11b-thinking'>norallm/normistral-11b-thinking</a>,🤔,-,?,11429893120.0,51200.0,1024000.0,✓,✗,(✓),✗,44.79 ± 1.93 / 61.11 ± 1.43,67.13 ± 1.59 / 63.64 ± 1.67,69.06 ± 1.15 / 65.10 ± 1.31,10.68 ± 4.65 / 50.35 ± 3.96,16.59 ± 4.54 / 55.30 ± 3.79,61.64 ± 7.07 / 40.49 ± 5.09,-,32.98 ± 1.94 / 50.42 ± 1.48,6.24 ± 0.94 / 29.53 ± 0.77,42.06 ± 2.02 / 52.66 ± 1.68,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/norallm/normistral-11b-warm'>norallm/normistral-11b-warm</a>,🧠,-,N/A,11429893120.0,51200.0,1024000.0,✓,✗,(✓),✗,48.61 ± 2.54 / 65.12 ± 2.50,61.37 ± 1.24 / 57.90 ± 1.46,60.37 ± 1.66 / 56.91 ± 2.36,17.80 ± 3.84 / 53.63 ± 4.61,17.77 ± 2.49 / 56.01 ± 2.54,74.22 ± 3.26 / 52.37 ± 4.85,-,34.04 ± 1.06 / 49.00 ± 1.17,5.24 ± 0.57 / 28.82 ± 0.54,38.13 ± 1.53 / 49.20 ± 1.32,15.0.0,15.0.0,15.0.0,15.0.0,15.0.0,15.0.0,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,-,?,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,53.33 ± 0.87 / 65.34 ± 0.64,26.87 ± 1.09 / 45.03 ± 0.83,75.79 ± 1.47 / 80.39 ± 1.25,-,-,-,-,-,-,-,15.2.0.dev0,15.10.1.dev0,15.2.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,-,0.21,31577937344.0,131072.0,262144.0,✓,✗,✗,✓,50.35 ± 1.84 / 66.89 ± 1.35,64.97 ± 1.41 / 52.12 ± 3.70,60.72 ± 1.20 / 49.75 ± 2.54,42.34 ± 1.55 / 70.96 ± 0.83,19.23 ± 0.85 / 57.88 ± 1.33,71.78 ± 1.28 / 43.10 ± 1.26,-,32.51 ± 1.70 / 49.63 ± 1.15,7.59 ± 1.33 / 30.79 ± 0.98,61.32 ± 1.74 / 68.84 ± 1.43,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,-,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,-,?,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,11.43 ± 4.06 / 25.49 ± 1.90,62.58 ± 1.19 / 41.71 ± 3.45,62.15 ± 1.01 / 43.51 ± 4.42,28.46 ± 1.52 / 60.76 ± 2.06,14.45 ± 1.66 / 52.63 ± 3.25,1.51 ± 0.05 / 0.00 ± 0.00,-,0.30 ± 0.58 / 24.17 ± 0.47,0.33 ± 0.73 / 25.97 ± 0.68,0.00 ± 0.00 / 19.81 ± 0.56,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
