<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,,<a id=11 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=12 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=13 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=14 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=15 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,~~~<a id=16 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>~~~,,<a id=18 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,,
<a href='https://hf.co/microsoft/Phi-4-reasoning-plus'>microsoft/Phi-4-reasoning-plus</a>,🤔,-,?,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,6.42 ± 6.47 / 29.05 ± 3.59,2.72 ± 1.05 / 2.24 ± 0.76,-0.46 ± 2.75 / 33.44 ± 0.29,-,-,-0.15 ± 0.30 / 22.36 ± 1.17,0.00 ± 0.00 / 36.67 ± 1.50,1.27 ± 1.07 / 25.62 ± 0.62,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,-,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,-,0.1,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,70.23 ± 0.78 / 52.62 ± 0.57,36.01 ± 0.13 / 38.73 ± 0.22,-,-,-,-,-,-,16.3.0.dev0,16.15.0.dev0,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,-,N/A,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,43.12 ± 2.76 / 62.08 ± 1.65,-,-,-,-,-,-,-,15.2.0.dev0,-
"<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (zero-shot, val)</a>",📝,-,3.98,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,56.83 ± 1.44 / 67.79 ± 0.85,63.76 ± 1.85 / 41.35 ± 2.00,39.15 ± 2.99 / 69.40 ± 1.43,-,-,-,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-,3.98,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,70.18 ± 0.84 / 41.74 ± 1.36,37.58 ± 0.16 / 39.68 ± 0.21,-,93.65 ± 0.82 / 95.75 ± 0.55,-,-,-,-,16.3.0.dev0,16.17.0.dev0,-,15.2.0.dev0,-
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,-,?,14659507200.0,100352.0,32768.0,✓,✗,(✓),✓,40.40 ± 3.67 / 58.11 ± 3.08,42.51 ± 2.85 / 35.33 ± 2.36,-1.11 ± 2.90 / 49.14 ± 1.51,-,-,5.95 ± 2.13 / 23.38 ± 1.54,15.92 ± 5.70 / 41.16 ± 3.08,27.32 ± 2.47 / 40.22 ± 2.35,15.9.2,15.9.2,15.9.2,-,-,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,51.96 ± 1.65 / 64.76 ± 2.86,59.83 ± 2.09 / 48.25 ± 3.17,38.97 ± 8.55 / 64.45 ± 7.48,26.43 ± 2.34 / 0.64 ± 0.90,-,84.58 ± 1.39 / 88.42 ± 1.10,89.60 ± 1.21 / 92.97 ± 0.81,58.94 ± 3.17 / 68.04 ± 2.91,15.9.2,15.9.2,15.9.2,16.3.0.dev0,-,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,-,?,70553706496.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,92.24 ± 0.65 / 94.78 ± 0.45,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B'>meta-llama/Meta-Llama-3-70B</a>,🧠,-,N/A,70553706496.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,91.73 ± 0.86 / 94.50 ± 0.57,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,-,?,8030261248.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,59.06 ± 1.88 / 72.44 ± 1.20,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B'>meta-llama/Meta-Llama-3-8B</a>,🧠,-,N/A,8030261248.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,65.51 ± 2.40 / 77.01 ± 1.56,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/mhenrichsen/danskgpt-tiny-chat'>mhenrichsen/danskgpt-tiny-chat</a>,📝,-,?,1100056576.0,32002.0,2048.0,✓,✗,(✓),✗,34.05 ± 2.37 / 52.43 ± 2.46,22.31 ± 2.55 / 19.30 ± 2.14,0.70 ± 1.11 / 40.47 ± 3.04,-,-,-,4.35 ± 3.47 / 37.20 ± 1.46,2.11 ± 1.44 / 26.00 ± 0.86,9.1.2,9.1.2,9.1.2,-,-,-,15.2.0.dev0,9.1.2
<a href='https://hf.co/microsoft/Phi-3-mini-128k-instruct'>microsoft/Phi-3-mini-128k-instruct</a>,📝,-,?,3821079552.0,32064.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,29.33 ± 1.82 / 52.46 ± 1.28,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/microsoft/Phi-3-mini-4k-instruct'>microsoft/Phi-3-mini-4k-instruct</a>,📝,-,?,3821079552.0,32064.0,2047.0,✓,✗,(✓),✓,-,-,-,-,-,-,36.46 ± 1.99 / 56.63 ± 1.47,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,-,?,3836021760.0,200064.0,131072.0,✓,✗,(✓),✓,19.22 ± 3.20 / 37.71 ± 5.81,37.25 ± 2.62 / 31.01 ± 2.01,3.34 ± 1.93 / 46.81 ± 3.32,-,-,12.16 ± 2.74 / 32.75 ± 1.99,17.17 ± 2.46 / 44.10 ± 1.33,14.87 ± 1.43 / 35.47 ± 1.05,15.9.1.dev0,15.9.1.dev0,15.9.1.dev0,-,-,15.9.1.dev0,15.9.1.dev0,15.9.1.dev0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,-,?,108641793536.0,200000.0,?,✓,✗,(✓),✓,58.09 ± 0.80 / 71.26 ± 0.84,59.34 ± 1.57 / 45.05 ± 2.38,56.37 ± 1.42 / 77.83 ± 0.92,73.72 ± 1.54 / 48.70 ± 2.33,-,84.68 ± 1.29 / 88.51 ± 0.96,89.97 ± 0.80 / 93.22 ± 0.53,75.19 ± 0.84 / 81.35 ± 0.63,15.13.0,15.13.0,15.13.0,16.3.0.dev0,-,15.13.0,15.13.0,15.13.0
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,-,?,1656850432.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,14.89 ± 2.86 / 39.35 ± 2.29,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,-,?,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,28.75 ± 2.46 / 41.64 ± 4.46,54.66 ± 1.64 / 35.54 ± 2.35,8.41 ± 3.33 / 35.85 ± 1.65,-,-,0.00 ± 0.00 / 22.38 ± 1.18,0.00 ± 0.00 / 36.67 ± 1.50,0.00 ± 0.00 / 25.54 ± 0.64,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,-,?,8888227328.0,131072.0,131072.0,✓,✗,✗,✓,48.00 ± 1.17 / 64.16 ± 0.82,57.13 ± 1.77 / 38.80 ± 1.74,39.93 ± 1.54 / 69.91 ± 0.76,73.89 ± 0.76 / 56.83 ± 0.67,-,41.21 ± 1.71 / 55.75 ± 1.28,72.59 ± 3.29 / 81.49 ± 2.22,42.29 ± 0.85 / 56.61 ± 0.62,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,-,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,-,0.79,31577937344.0,131072.0,262144.0,✓,✗,✗,✓,47.63 ± 2.99 / 63.41 ± 2.92,54.06 ± 1.40 / 35.56 ± 2.57,34.18 ± 3.08 / 57.32 ± 3.37,80.35 ± 1.11 / 64.20 ± 1.11,-,59.03 ± 0.85 / 68.86 ± 0.65,73.67 ± 2.05 / 82.04 ± 1.38,55.14 ± 1.44 / 65.93 ± 1.17,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,-,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-base'>nvidia/mistral-nemo-minitron-8b-base</a>,🧠,-,N/A,8414105600.0,131072.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,68.13 ± 2.09 / 78.74 ± 1.32,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,-,?,8414105600.0,131072.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,68.35 ± 2.28 / 78.78 ± 1.48,-,-,-,-,-,-,-,15.2.0.dev0,-
"<a href='https://platform.openai.com/docs/models/o3'>o3-2025-04-16 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,58.11 ± 1.88 / 71.17 ± 1.45,71.31 ± 0.83 / 58.68 ± 1.54,74.15 ± 2.76 / 86.62 ± 1.52,-,-,93.43 ± 1.50 / 95.16 ± 1.16,100.00 ± 0.00 / 100.00 ± 0.00,69.95 ± 2.09 / 77.23 ± 1.63,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,-,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
"<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,62.16 ± 1.81 / 74.37 ± 1.25,66.46 ± 1.90 / 54.53 ± 1.80,61.12 ± 3.48 / 80.27 ± 1.70,-,-,64.04 ± 4.17 / 73.59 ± 3.43,94.27 ± 1.42 / 96.11 ± 0.99,53.94 ± 2.51 / 65.43 ± 1.98,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,-,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
"<a href='https://platform.openai.com/docs/models/o4-mini'>o4-mini-2025-04-16 (zero-shot, val)</a>",🤔,-,?,?,?,200000.0,✓,✗,✗,✓,57.47 ± 1.17 / 71.32 ± 0.84,66.47 ± 1.32 / 53.65 ± 1.45,63.65 ± 2.00 / 80.10 ± 1.11,-,-,74.73 ± 4.27 / 80.31 ± 3.66,92.07 ± 1.21 / 94.56 ± 0.89,60.33 ± 1.98 / 70.12 ± 1.46,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0,-,-,15.6.1.dev0,15.6.1.dev0,15.6.1.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,-,15.91,7241748480.0,32002.0,32768.0,✗,✗,(✓),✗,-,-,-,75.12 ± 1.04 / 57.78 ± 1.17,36.24 ± 0.29 / 39.36 ± 0.47,-,-,-,-,-,-,16.3.0.dev0,16.15.0.dev0,-,-,-
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,-,?,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,91.41 ± 0.81 / 94.27 ± 0.53,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/norallm/normistral-11b-warm'>norallm/normistral-11b-warm</a>,🧠,-,N/A,11429893120.0,51200.0,1024000.0,✓,✗,(✓),✗,43.08 ± 1.78 / 58.00 ± 2.55,48.68 ± 1.63 / 36.66 ± 2.72,17.00 ± 2.93 / 55.84 ± 3.23,-,-,45.82 ± 1.77 / 57.35 ± 1.41,74.83 ± 2.05 / 82.80 ± 1.49,10.24 ± 2.06 / 31.05 ± 1.43,15.0.0,15.0.0,15.0.0,-,-,15.0.0,15.2.0.dev0,15.0.0
<a href='https://hf.co/norallm/normistral-11b-thinking'>norallm/normistral-11b-thinking</a>,🤔,-,?,11429893120.0,51200.0,1024000.0,✓,✗,(✓),✗,44.44 ± 1.44 / 58.00 ± 2.24,56.34 ± 1.61 / 45.08 ± 1.98,29.38 ± 1.93 / 59.79 ± 2.15,29.94 ± 9.26 / 20.16 ± 6.55,-,38.03 ± 4.06 / 52.05 ± 3.36,52.56 ± 4.61 / 66.25 ± 3.67,16.95 ± 2.87 / 36.72 ± 2.21,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,-,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/mistralai/Ministral-8B-Instruct-2410'>mistralai/Ministral-8B-Instruct-2410</a>,📝,-,?,8019808256.0,131072.0,32768.0,✓,✗,(✓),✓,46.27 ± 1.92 / 62.58 ± 2.02,54.72 ± 1.98 / 33.61 ± 1.58,9.37 ± 3.00 / 36.40 ± 1.42,-,-,-,59.60 ± 1.53 / 72.78 ± 0.98,-,15.6.1.dev0,15.8.1.dev0,15.8.1.dev0,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,-,?,12247782400.0,131072.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,70.21 ± 1.21 / 79.87 ± 0.77,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,-,?,23572403200.0,131072.0,32768.0,✓,✗,(✓),✓,57.32 ± 1.39 / 71.69 ± 1.03,59.63 ± 2.08 / 41.33 ± 2.94,34.60 ± 2.87 / 57.24 ± 2.59,-,-,76.41 ± 1.00 / 82.30 ± 0.73,82.86 ± 1.33 / 88.13 ± 0.96,77.51 ± 1.41 / 83.07 ± 1.07,15.0.0,15.0.0,15.0.0,-,-,15.0.0,15.2.0.dev0,15.0.0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,-,0.04,22637328384.0,128000.0,4096.0,✓,✗,(✓),✓,52.45 ± 1.18 / 68.37 ± 0.83,48.74 ± 1.97 / 31.39 ± 2.24,51.19 ± 2.46 / 73.90 ± 2.23,76.94 ± 0.51 / 59.63 ± 0.67,-,64.51 ± 1.34 / 72.95 ± 0.96,79.35 ± 1.32 / 85.77 ± 0.97,50.47 ± 0.86 / 61.52 ± 0.62,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,16.3.0.dev0,-,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
"<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503'>mistralai/Mistral-Small-3.1-24B-Instruct-2503 (zero-shot, val)</a>",📝,-,?,24011361280.0,131072.0,?,✓,✗,(✓),✓,59.08 ± 2.34 / 71.81 ± 1.56,28.38 ± 1.62 / 17.03 ± 1.08,48.67 ± 4.23 / 72.14 ± 2.28,-,-,-,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,-,-,-
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,-,?,46702792704.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,82.10 ± 1.18 / 87.70 ± 0.84,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,-,N/A,46702792704.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,87.29 ± 1.08 / 91.54 ± 0.72,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,-,?,4676271104.0,131072.0,?,✓,✗,(✓),✓,44.18 ± 2.15 / 60.78 ± 2.26,46.19 ± 1.36 / 34.49 ± 1.99,17.33 ± 2.18 / 55.23 ± 2.82,-,-,42.28 ± 2.07 / 56.15 ± 1.60,55.29 ± 2.02 / 69.98 ± 1.32,35.92 ± 1.01 / 51.28 ± 0.89,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,-,-,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/neph1/bellman-7b-mistral-instruct-v0.2'>neph1/bellman-7b-mistral-instruct-v0.2</a>,📝,-,?,7241732096.0,32000.0,32768.0,✗,✗,(✓),✗,47.58 ± 1.41 / 63.81 ± 1.28,46.11 ± 3.27 / 28.75 ± 2.13,18.41 ± 2.11 / 57.44 ± 2.11,-,-,-,43.64 ± 1.79 / 61.33 ± 1.43,11.59 ± 1.75 / 32.81 ± 1.55,9.2.0,9.2.0,9.2.0,-,-,-,15.2.0.dev0,9.2.0
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,-,N/A,8030261248.0,128256.0,131072.0,✓,✗,(✓),✗,-,-,-,-,-,-,43.46 ± 2.29 / 60.40 ± 1.72,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/neurocode/IsRoBERTa'>neurocode/IsRoBERTa</a>,🔍,-,N/A,83452418.0,52000.0,514.0,✓,✗,(✓),✗,23.04 ± 1.40 / 45.23 ± 1.80,30.93 ± 3.01 / 28.64 ± 3.00,1.80 ± 1.24 / 48.20 ± 1.63,-,-,-,-,-,15.9.2,15.9.2,15.9.2,-,-,-,-,-
<a href='https://hf.co/norallm/normistral-11b-long'>norallm/normistral-11b-long</a>,🧠,-,N/A,11429893120.0,51200.0,32768.0,✓,✗,(✓),✗,46.86 ± 1.78 / 63.93 ± 1.21,46.18 ± 2.37 / 34.81 ± 2.99,24.85 ± 1.57 / 57.99 ± 2.68,76.28 ± 1.39 / 60.61 ± 1.45,-,47.36 ± 2.03 / 58.17 ± 1.80,76.41 ± 3.25 / 83.90 ± 2.33,10.09 ± 1.80 / 30.99 ± 1.55,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,-,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,-,N/A,7241732096.0,32000.0,32768.0,✓,✗,(✓),✗,-,-,-,75.22 ± 1.03 / 60.70 ± 1.00,28.57 ± 0.88 / 28.81 ± 0.98,-,-,-,-,-,-,16.3.0.dev0,16.15.0.dev0,-,-,-
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,-,N/A,34388917248.0,64000.0,4096.0,✓,✗,(✓),✗,46.60 ± 2.70 / 63.44 ± 2.17,51.71 ± 2.34 / 39.64 ± 2.53,42.42 ± 1.28 / 69.56 ± 1.27,-,-,54.20 ± 1.49 / 65.64 ± 1.14,63.13 ± 2.64 / 74.84 ± 1.91,45.12 ± 1.23 / 58.74 ± 0.93,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0,-,-,15.8.2.dev0,15.8.2.dev0,15.8.2.dev0
<a href='https://hf.co/NbAiLab/borealis-4b-instruct-preview'>NbAiLab/borealis-4b-instruct-preview</a>,📝,-,26.13,3880263168.0,262144.0,8192.0,✓,✗,(✓),✗,48.16 ± 0.70 / 58.25 ± 1.60,52.04 ± 1.40 / 38.08 ± 2.97,1.41 ± 1.19 / 33.42 ± 0.27,26.13 ± 1.92 / 5.95 ± 1.64,-,37.96 ± 2.51 / 52.44 ± 2.00,52.83 ± 2.24 / 68.23 ± 1.46,34.77 ± 1.20 / 49.78 ± 1.20,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0,-,16.10.0.dev0,16.10.0.dev0,16.10.0.dev0
<a href='https://hf.co/NbAiLab/nb-bert-base'>NbAiLab/nb-bert-base</a>,🔍,-,N/A,178567165.0,119547.0,512.0,✓,✗,(✓),✗,42.86 ± 1.58 / 61.65 ± 1.03,63.83 ± 1.92 / 60.92 ± 1.67,46.78 ± 10.63 / 71.28 ± 4.91,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-bert-large'>NbAiLab/nb-bert-large</a>,🔍,-,N/A,356191570.0,50000.0,512.0,✓,✗,(✓),✗,38.65 ± 7.23 / 58.32 ± 5.26,64.69 ± 1.22 / 60.65 ± 1.36,34.82 ± 10.17 / 66.11 ± 4.89,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-bert-ncc-male2female'>NbAiLab/nb-bert-ncc-male2female</a>,🔍,-,N/A,177975035.0,119547.0,512.0,✓,✗,(✓),✗,43.78 ± 1.76 / 61.92 ± 1.11,61.49 ± 2.47 / 58.12 ± 1.83,42.73 ± 8.81 / 67.77 ± 4.17,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-gpt-j-6B-alpaca'>NbAiLab/nb-gpt-j-6B-alpaca</a>,📝,-,?,6055077088.0,50400.0,1024.0,✗,✗,(✓),✗,-,12.95 ± 3.80 / 11.68 ± 2.31,-,-,-,-,14.68 ± 2.35 / 41.45 ± 1.64,-,-,9.3.1,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/NbAiLab/nb-gpt-j-6B-v2'>NbAiLab/nb-gpt-j-6B-v2</a>,🧠,-,N/A,6050882784.0,50400.0,1024.0,✗,✗,(✓),✗,-,0.24 ± 0.25 / 0.25 ± 0.21,-,-,-,-,10.03 ± 4.16 / 40.06 ± 2.15,-,-,9.3.1,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4</a>,🔍,-,N/A,278045186.0,250002.0,514.0,✓,✗,(✓),✗,49.69 ± 2.99 / 65.73 ± 2.79,68.08 ± 1.99 / 63.80 ± 1.53,53.90 ± 12.96 / 74.77 ± 7.17,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4</a>,🔍,-,N/A,278045186.0,250002.0,514.0,✓,✗,(✓),✗,49.45 ± 3.37 / 65.90 ± 3.07,68.87 ± 2.42 / 64.32 ± 1.86,60.69 ± 3.30 / 78.04 ± 2.17,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc'>NbAiLab/nb-roberta-base-ncc</a>,🔍,-,N/A,278045186.0,250002.0,514.0,✓,✗,(✓),✗,43.66 ± 1.36 / 61.90 ± 1.09,65.07 ± 2.77 / 60.41 ± 2.39,48.95 ± 11.05 / 73.39 ± 5.44,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi'>NbAiLab/nb-roberta-base-scandi</a>,🔍,-,N/A,278295700.0,250002.0,514.0,✓,✗,(✓),✗,50.73 ± 2.04 / 66.57 ± 1.48,68.84 ± 2.17 / 64.46 ± 1.88,47.17 ± 15.95 / 71.38 ± 8.03,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/notram-bert-norwegian-cased-080321'>NbAiLab/notram-bert-norwegian-cased-080321</a>,🔍,-,N/A,178567165.0,119547.0,512.0,✓,✗,(✓),✗,41.65 ± 1.91 / 60.44 ± 1.56,64.24 ± 2.50 / 60.75 ± 2.38,58.35 ± 1.85 / 77.77 ± 1.05,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/NbAiLab/roberta_jan_128_ncc'>NbAiLab/roberta_jan_128_ncc</a>,🔍,-,N/A,124647170.0,50265.0,514.0,✓,✗,(✓),✗,14.28 ± 2.58 / 36.84 ± 1.01,27.15 ± 4.40 / 24.02 ± 3.99,3.67 ± 2.03 / 51.00 ± 1.06,-,-,-,-,-,15.8.2,15.8.2,15.8.2,-,-,-,-,-
<a href='https://hf.co/Nexusflow/Starling-LM-7B-beta'>Nexusflow/Starling-LM-7B-beta</a>,📝,-,?,7241748480.0,32002.0,4096.0,✗,✗,(✓),✗,-,-,-,-,-,-,60.63 ± 1.77 / 73.81 ± 1.17,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B'>NorwAI/NorwAI-Mistral-7B</a>,🧠,-,N/A,7536586752.0,67993.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,37.80 ± 1.92 / 56.95 ± 2.10,-,-,-,-,-,-,-,15.2.0.dev0,-
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B-instruct'>NorwAI/NorwAI-Mixtral-8x7B-instruct</a>,🧠,-,N/A,46997647360.0,67993.0,32768.0,✓,✗,(✓),✗,-,-,-,-,-,-,79.41 ± 1.39 / 85.89 ± 1.01,-,-,-,-,-,-,-,15.2.0.dev0,-
