<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.65,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-3.16 ± 2.54 / 20.80 ± 1.89,7.85 ± 1.29 / 7.97 ± 1.36,-0.05 ± 1.07 / 43.47 ± 3.69,11.57 ± 2.01 / 1.15 ± 0.95,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0,16.11.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,4.65,140248512.0,128256.0,4096.0,✗,✗,(✓),✓,4.39 ± 2.62 / 23.72 ± 3.34,2.89 ± 2.01 / 4.66 ± 1.51,0.00 ± 0.00 / 33.50 ± 0.37,9.06 ± 1.23 / 1.04 ± 0.83,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/marksverdhei/modern-norbert3-small'>marksverdhei/modern-norbert3-small</a>,🔍,4.65,40641104.0,50000.0,512.0,✓,✗,(✓),✗,7.41 ± 2.84 / 27.96 ± 3.45,0.00 ± 0.00 / 0.00 ± 0.00,-0.60 ± 1.60 / 45.84 ± 2.59,8.00 ± 0.83 / 0.08 ± 0.08,15.9.2,15.9.2,15.9.2,15.9.2
<a href='https://hf.co/AIDC-AI/Marco-Mini-Global-Base'>AIDC-AI/Marco-Mini-Global-Base (val)</a>,📝,4.66,17406164992.0,151936.0,32768.0,✓,✗,(✓),✓,4.73 ± 2.94 / 20.46 ± 1.03,0.80 ± 0.39 / 0.90 ± 0.34,0.00 ± 0.00 / 32.76 ± 0.48,9.55 ± 1.15 / 0.00 ± 0.00,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/HPLT/hplt2c_swe_checkpoints'>HPLT/hplt2c_swe_checkpoints</a>,🧠,4.66,?,262272.0,2048.0,✓,✗,(✓),✗,3.43 ± 2.08 / 19.40 ± 2.00,0.19 ± 0.32 / 0.17 ± 0.27,-0.19 ± 1.49 / 38.69 ± 4.38,11.31 ± 3.39 / 0.38 ± 0.26,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/ltg/norbert'>ltg/norbert</a>,🔍,4.67,111952540.0,32922.0,512.0,✓,✗,(✓),✗,1.24 ± 3.43 / 20.97 ± 2.77,1.12 ± 0.20 / 1.16 ± 0.15,1.07 ± 1.76 / 40.51 ± 4.14,11.13 ± 0.57 / 0.06 ± 0.07,15.8.2,15.8.2,15.8.2,15.8.2
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,4.72,1777088000.0,151936.0,131072.0,✓,✗,(✓),✓,0.46 ± 1.93 / 29.66 ± 1.24,7.82 ± 0.70 / 7.97 ± 0.69,-0.02 ± 1.83 / 49.70 ± 1.00,6.41 ± 0.51 / 0.09 ± 0.07,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0,15.10.1.dev0
<a href='https://hf.co/HPLT/hplt2c_dan_checkpoints'>HPLT/hplt2c_dan_checkpoints</a>,🧠,4.72,?,262272.0,2048.0,✓,✗,(✓),✗,-0.93 ± 2.00 / 21.70 ± 2.11,0.00 ± 0.00 / 0.00 ± 0.00,0.58 ± 1.94 / 38.18 ± 4.57,10.40 ± 3.80 / 0.68 ± 0.59,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_nno_checkpoints'>HPLT/hplt2c_nno_checkpoints</a>,🧠,4.77,?,262272.0,2048.0,✓,✗,(✓),✗,-0.14 ± 1.76 / 20.54 ± 1.44,0.00 ± 0.00 / 0.00 ± 0.00,-0.05 ± 0.83 / 36.37 ± 3.12,8.71 ± 1.89 / 0.11 ± 0.06,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/HPLT/hplt2c_nob_checkpoints'>HPLT/hplt2c_nob_checkpoints</a>,🧠,4.78,?,262272.0,2048.0,✓,✗,(✓),✗,0.50 ± 2.21 / 22.67 ± 1.66,0.00 ± 0.00 / 0.00 ± 0.00,-0.23 ± 1.32 / 41.93 ± 3.88,6.20 ± 1.70 / 0.08 ± 0.09,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0,15.16.0.dev0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Thinking'>LiquidAI/LFM2.5-1.2B-Thinking</a>,🤔,4.82,1170340608.0,65536.0,128000.0,✗,✗,(✓),✓,-1.40 ± 1.34 / 28.44 ± 1.30,3.38 ± 0.97 / 3.30 ± 0.83,-0.42 ± 1.25 / 47.23 ± 2.25,4.42 ± 0.83 / 0.06 ± 0.05,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.82,56656128.0,8192.0,2048.0,✓,✗,(✓),✓,1.78 ± 2.01 / 18.40 ± 1.97,0.00 ± 0.00 / 0.00 ± 0.00,-2.06 ± 1.43 / 40.51 ± 3.84,3.72 ± 0.68 / 0.00 ± 0.00,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0,16.10.1.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,4.84,359431168.0,128256.0,32768.0,✗,✗,(✓),✓,3.43 ± 2.20 / 21.11 ± 3.81,0.11 ± 0.22 / 0.14 ± 0.21,-0.31 ± 0.61 / 33.26 ± 0.52,0.94 ± 0.77 / 0.00 ± 0.00,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,4.85,949685760.0,128256.0,32768.0,✗,✗,(✓),✓,1.43 ± 2.44 / 23.26 ± 3.91,2.32 ± 1.46 / 2.47 ± 1.68,-0.13 ± 1.08 / 39.85 ± 3.76,0.60 ± 0.38 / 0.00 ± 0.00,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/facebook/MobileLLM-R1-140M'>facebook/MobileLLM-R1-140M</a>,🤔,4.89,140248512.0,128256.0,32768.0,✗,✗,(✓),✓,0.55 ± 1.20 / 16.63 ± 0.61,0.00 ± 0.00 / 0.00 ± 0.00,0.00 ± 0.00 / 33.16 ± 0.38,0.00 ± 0.00 / 0.00 ± 0.00,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0,16.3.0.dev0
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,4.90,811778816.0,50257.0,1024.0,✓,✗,(✓),✗,0.00 ± 0.00 / 17.87 ± 0.22,1.53 ± 1.91 / 1.92 ± 2.32,-0.00 ± 1.27 / 37.65 ± 3.86,0.31 ± 0.21 / 0.01 ± 0.03,15.4.1,15.4.1,15.4.1,15.4.1
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,4.90,379988992.0,50257.0,1024.0,✓,✗,(✓),✗,0.00 ± 0.00 / 17.87 ± 0.22,2.33 ± 2.69 / 2.65 ± 2.83,-0.12 ± 0.75 / 35.84 ± 3.21,0.50 ± 0.41 / 0.12 ± 0.13,15.4.1,15.4.1,15.4.1,15.4.1
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,4.90,137022720.0,50257.0,1024.0,✓,✗,(✓),✗,0.00 ± 0.00 / 17.87 ± 0.22,0.65 ± 0.85 / 1.34 ± 1.60,-0.08 ± 0.64 / 37.07 ± 3.13,0.27 ± 0.19 / 0.01 ± 0.03,15.4.1,15.4.1,15.4.1,15.4.1
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-base'>nvidia/mistral-nemo-minitron-8b-base</a>,🧠,-,8414105600.0,131072.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (zero-shot, val)</a>",📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (val)</a>,📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (zero-shot)</a>,📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water</a>,📝,-,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,-,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,25.16 ± 1.96 / 38.11 ± 1.05,-,0.00 ± 0.00 / 33.36 ± 0.27,-,16.5.0.dev0,-,16.5.0.dev0,-
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b-instruct'>AI-Sweden-Models/gpt-sw3-1.3b-instruct (val)</a>,📝,-,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (zero-shot)</a>,📝,-,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (zero-shot, val)</a>",📝,-,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct (val)</a>,📝,-,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct (zero-shot, val)</a>",📝,-,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,-,8030261248.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B'>meta-llama/Meta-Llama-3-70B</a>,🧠,-,70553706496.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct (zero-shot)</a>,📝,-,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct (val)</a>,📝,-,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,-,70553706496.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct (zero-shot, val)</a>",📝,-,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/ssmits/Falcon2-5.5B-multilingual'>ssmits/Falcon2-5.5B-multilingual</a>,📝,-,5465415680.0,65024.0,8192.0,✓,✓,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b-instruct'>AI-Sweden-Models/gpt-sw3-1.3b-instruct (zero-shot, val)</a>",📝,-,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
"<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (zero-shot, val)</a>",📝,-,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (val)</a>,📝,-,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (zero-shot)</a>,📝,-,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,-,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (zero-shot, val)</a>",📝,-,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (val)</a>,📝,-,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (zero-shot)</a>,📝,-,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,-,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (zero-shot)</a>,📝,-,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (zero-shot, val)</a>",📝,-,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (val)</a>,📝,-,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (val)</a>,📝,-,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (zero-shot)</a>,📝,-,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (zero-shot, val)</a>",📝,-,3349227520.0,262144.0,500000.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,-,10731524096.0,32000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct (val)</a>,📝,-,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (zero-shot, val)</a>",📝,-,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (val)</a>,📝,-,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (zero-shot)</a>,📝,-,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,-,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b-instruct'>AI-Sweden-Models/gpt-sw3-1.3b-instruct</a>,📝,-,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/01-ai/Yi-6B'>01-ai/Yi-6B</a>,🧠,-,6061035520.0,64000.0,4096.0,✓,✗,(✓),✗,-,0.00 ± 0.00 / 0.00 ± 0.00,-,-,-,9.3.2,-,-
<a href='https://docs.x.ai/docs/models'>xai/grok-4-1-fast-reasoning</a>,🤔,-,?,?,131072.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.x.ai/docs/models'>xai/grok-4-1-fast-reasoning (zero-shot)</a>,🤔,-,?,?,131072.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://docs.x.ai/docs/models'>xai/grok-4-1-fast-reasoning (val)</a>,🤔,-,?,?,131072.0,✓,✗,✗,✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct (zero-shot)</a>,📝,-,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/infly/OpenCoder-8B-Instruct'>infly/OpenCoder-8B-Instruct</a>,📝,-,7771262976.0,96640.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/infly/OpenCoder-8B-Base'>infly/OpenCoder-8B-Base</a>,📝,-,7771263040.0,96640.0,8192.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/infly/OpenCoder-1.5B-Instruct'>infly/OpenCoder-1.5B-Instruct</a>,📝,-,1905650880.0,96640.0,4096.0,✗,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct (val)</a>,📝,-,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/infly/OpenCoder-1.5B-Base'>infly/OpenCoder-1.5B-Base</a>,📝,-,1905650960.0,96640.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,-,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,-,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,9.68 ± 3.14 / 29.64 ± 3.33,51.13 ± 2.97 / 39.02 ± 5.05,0.00 ± 0.00 / 33.50 ± 0.37,-,15.3.1.dev0,15.3.1.dev0,15.3.1.dev0,-
"<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct (zero-shot, val)</a>",📝,-,2424375168.0,99000.0,28723.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/01-ai/Yi-1.5-6B'>01-ai/Yi-1.5-6B</a>,🧠,-,6061035520.0,64000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-1.3b-instruct'>AI-Sweden-Models/gpt-sw3-1.3b-instruct (zero-shot)</a>,📝,-,1444532224.0,64000.0,2048.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct (zero-shot)</a>,📝,-,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview (zero-shot, val)</a>",📝,-,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview (zero-shot)</a>,📝,-,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct (zero-shot, val)</a>",📝,-,107908288.0,65536.0,262144.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,-,11102822400.0,65024.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,📝,-,6738417664.0,32000.0,4096.0,✓,✗,(✓),✓,-,32.71 ± 2.77 / 32.17 ± 2.13,0.66 ± 1.75 / 40.36 ± 4.19,-,-,9.2.0,9.2.0,-
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,-,7241732096.0,32000.0,4096.0,✓,✗,(✓),✗,-,-,-,-,-,-,-,-
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct (zero-shot)</a>,📝,-,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,-,1656850432.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,-,13015866880.0,32000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,-,13015866880.0,32000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,-,?,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (zero-shot)</a>,📝,-,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (val)</a>,📝,-,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (zero-shot, val)</a>",📝,-,22637328384.0,128000.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (zero-shot)</a>,📝,-,22637328384.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (val)</a>,📝,-,22637328384.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (zero-shot, val)</a>",📝,-,22637328384.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,-,9152319488.0,128000.0,4096.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct (zero-shot)</a>,📝,-,9152319488.0,128000.0,4096.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct (val)</a>,📝,-,9152319488.0,128000.0,4096.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
"<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct (zero-shot, val)</a>",📝,-,9152319488.0,128000.0,4096.0,✗,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview (val)</a>,📝,-,2611528704.0,128000.0,4096.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B'>meta-llama/Meta-Llama-3-8B</a>,🧠,-,8030261248.0,128256.0,8192.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (val)</a>,📝,-,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
<a href='https://hf.co/microsoft/Phi-3-mini-4k-instruct'>microsoft/Phi-3-mini-4k-instruct</a>,📝,-,3821079552.0,32064.0,2047.0,✓,✗,(✓),✓,-,-,-,-,-,-,-,-
